run_date,ticker,type,expiration,spot_at_scan,long_strike,short_strike,low_strike,mid_strike,high_strike,net_cost,max_profit,prob_profit,ev,graded,actual_spot_at_exp,actual_payoff,actual_pnl,win
2026-07-07,IWM,Butterfly Pin,2026-08-21,296.19000244140625,,,310.0,315.0,320.0,0.5100000000000002,4.49,0.10876287585980038,0.03381437929900172,no,,,,
2026-07-07,IWM,Butterfly Pin,2026-08-21,296.19000244140625,,,315.0,320.0,325.0,0.3999999999999999,4.6,0.08203500107789441,0.01017500538947208,no,,,,
2026-07-07,JPM,Debit Vertical,2026-08-21,339.2200012207031,360.0,365.0,,,,1.35,3.65,0.20518196028859725,-0.3240901985570137,no,,,,
2026-07-07,JPM,Debit Vertical,2026-08-21,339.2200012207031,365.0,370.0,,,,1.4900000000000002,3.51,0.15526956720815216,-0.7136521639592395,no,,,,
2026-07-07,JPM,Butterfly Pin,2026-08-21,339.2200012207031,,,345.0,350.0,355.0,1.5500000000000007,3.4499999999999993,0.08640935239716596,-1.117953238014171,no,,,,
2026-07-07,JPM,Butterfly Pin,2026-08-21,339.2200012207031,,,350.0,355.0,360.0,1.0,4.0,0.09150611173217582,-0.5424694413391209,no,,,,
2026-07-07,JPM,Butterfly Pin,2026-08-21,339.2200012207031,,,355.0,360.0,365.0,1.3000000000000007,3.6999999999999993,0.07473501896062501,-0.9263249051968755,no,,,,
2026-07-07,JPM,Butterfly Pin,2026-08-21,339.2200012207031,,,360.0,365.0,370.0,0.7000000000000002,4.3,0.07449767915032679,-0.32751160424836623,no,,,,
2026-07-07,KMI,Debit Vertical,2026-08-21,32.4900016784668,34.0,35.0,,,,0.29000000000000004,0.71,0.2499969883482291,-0.04000301165177095,no,,,,
2026-07-07,MCD,Butterfly Pin,2026-08-21,282.2099914550781,,,275.0,280.0,285.0,1.5999999999999979,3.400000000000002,0.11236203874039763,-1.0381898062980097,no,,,,
2026-07-07,MCD,Butterfly Pin,2026-08-21,282.2099914550781,,,280.0,285.0,290.0,1.3500000000000014,3.6499999999999986,0.11754763154107273,-0.7622618422946378,no,,,,
2026-07-07,MCD,Butterfly Pin,2026-08-21,282.2099914550781,,,285.0,290.0,295.0,1.25,3.75,0.11281393452644034,-0.6859303273677984,no,,,,
